visit_id,business_name,city,inspection_date,inspection_type,violation_code,observation,ice_machine_mention,ice_keyword_found,license_number,license_id
13601797,THE KITCHEN IN DUNEDIN,DUNEDIN,12/23/2025,Routine - Food,36-37-5,"Basic - - From initial inspection : Basic - Ceiling not smooth, nonabsorbent and easily cleanable in food preparation, food storage, or warewashing areas.
Ceiling tiles in dry storage acoustic tiles. Not smooth and easily cleanable. **Warning**     - From follow-up inspection 2025-12-23:  **Time Extended**",NO,,6200634,8731877
13601797,THE KITCHEN IN DUNEDIN,DUNEDIN,12/23/2025,Routine - Food,36-36-4,"Basic - - From initial inspection : Basic - Ceiling tile missing.
Ceiling tiles throughout kitchen missing in dry storage. **Warning**     - From follow-up inspection 2025-12-23:  **Time Extended**",NO,,6200634,8731877
13601797,THE KITCHEN IN DUNEDIN,DUNEDIN,12/23/2025,Routine - Food,14-09-4,"Basic - - From initial inspection : Basic - Cutting board has cut marks and is no longer cleanable.
Cutting boards on cook line and storage grooved,  **Warning**     - From follow-up inspection 2025-12-23:  **Time Extended**",NO,,6200634,8731877
13601797,THE KITCHEN IN DUNEDIN,DUNEDIN,12/23/2025,Routine - Food,12B-07-4,"Basic - - From initial inspection : Basic - Employee beverage container on a food preparation table or over/next to clean equipment/utensils.
Employee beverage next to margarine in wait station. Operator moved drink. **Warning**     - From follow-up inspection 2025-12-23:  **Time Extended**",NO,,6200634,8731877
13601797,THE KITCHEN IN DUNEDIN,DUNEDIN,12/23/2025,Routine - Food,24-08-4,"Basic - - From initial inspection : Basic - Equipment and utensils not properly air-dried - wet nesting.
Cups wet nesting in wait station above coffee machine. **Warning**     - From follow-up inspection 2025-12-23:  **Time Extended**",NO,,6200634,8731877
13601797,THE KITCHEN IN DUNEDIN,DUNEDIN,12/23/2025,Routine - Food,14-11-5,"Basic - - From initial inspection : Basic - Equipment in poor repair.
Handle of reach in cooler damaged in disrepair. Insulation visible. **Warning**     - From follow-up inspection 2025-12-23:  **Time Extended**",NO,,6200634,8731877
13601797,THE KITCHEN IN DUNEDIN,DUNEDIN,12/23/2025,Routine - Food,36-17-5,"Basic - - From initial inspection : Basic - Floor tiles missing and/or in disrepair.
Floor tiles throughout kitchen missing and in disrepair. **Warning**     - From follow-up inspection 2025-12-23:  **Time Extended**",NO,,6200634,8731877
13601797,THE KITCHEN IN DUNEDIN,DUNEDIN,12/23/2025,Routine - Food,02D-01-5,"Basic - - From initial inspection : Basic - Working containers of food removed from original container not identified by common name.
Squeeze bottle of butter on cookline not labeled.  **Warning**     - From follow-up inspection 2025-12-23:  **Time Extended**",NO,,6200634,8731877
13601797,THE KITCHEN IN DUNEDIN,DUNEDIN,12/23/2025,Routine - Food,22-02-4,"Intermediate - - From initial inspection : Intermediate - Food-contact surface soiled with food debris, mold-like substance or slime.
Cutting boards on cookline soiled with debris, deli slicer soiled with food debris **Warning**     - From follow-up inspection 2025-12-23:  **Time Extended**",NO,,6200634,8731877
13601797,THE KITCHEN IN DUNEDIN,DUNEDIN,12/23/2025,Routine - Food,22-31-4,"Intermediate - - From initial inspection : Intermediate - Non-pitting surface rust on food-contact equipment.
Surface of can opener blade rusted. **Warning**     - From follow-up inspection 2025-12-23:  **Time Extended**",NO,,6200634,8731877
10914619,LARGO SUBMARINE & GYROS,LARGO,10/27/2025,Routine - Food,22-20-5,Basic - Accumulation of black/green mold-like substance in the interior of the ice machine/bin.,YES,ice machine,6200645,2234167
10914619,LARGO SUBMARINE & GYROS,LARGO,10/27/2025,Routine - Food,03D-02-5,"High Priority - Cooked/heated time/temperature control for safety food not cooled from 135 degrees Fahrenheit to 41 degrees Fahrenheit within 6 hours. Gyro cone 47f, discarded cone due to cooling heated cone at end of night. Found cone reheating. Sent gyro cone handout to operator.",NO,,6200645,2234167
10914619,LARGO SUBMARINE & GYROS,LARGO,10/27/2025,Routine - Food,14-31-5,High Priority - Nonfood-grade bags used in direct contact with food. Sliced deli meats stored in non food grade bags in refrigerators in back area.,NO,,6200645,2234167
10914619,LARGO SUBMARINE & GYROS,LARGO,10/27/2025,Routine - Food,01B-02-5,"High Priority - Stop Sale issued on time/temperature control for safety food due to temperature abuse. Gyro cone 47f, discarded cone due to cooling heated cone at end of night. Found cone reheating.Sent gyro cone handout to operator.",NO,,6200645,2234167
10942857,CITY OF TARPON SPGS GOLF CRSE,TARPON SPGS,12/02/2025,Routine - Food,36-34-5,"Basic - Ceiling/ceiling tiles/vents soiled with accumulated food debris, grease, dust, or mold-like substance.
Wooden beams on ceiling soiled with dust.",NO,,6200674,2234177
10942857,CITY OF TARPON SPGS GOLF CRSE,TARPON SPGS,12/02/2025,Routine - Food,22-43-4,"High Priority - Quaternary ammonium sanitizer not at proper minimum strength for manual warewashing. Do not use equipment/utensils not properly sanitized.
Measured at 100ppm. Remeasured at 200ppm **Corrected On-Site**",NO,,6200674,2234177
10942857,CITY OF TARPON SPGS GOLF CRSE,TARPON SPGS,12/02/2025,Routine - Food,22-02-4,"Intermediate - Food-contact surface soiled with food debris, mold-like substance or slime.
Cutting boards  in cooking  area.",NO,,6200674,2234177
10942857,CITY OF TARPON SPGS GOLF CRSE,TARPON SPGS,12/02/2025,Routine - Food,31A-11-4,"Intermediate - Handwash sink used for purposes other than handwashing.
Bottle of broken Pepsi, brush, dry wiping cloth, and scrubber stored in handwashing sink in dry storage.",NO,,6200674,2234177
10942857,CITY OF TARPON SPGS GOLF CRSE,TARPON SPGS,12/02/2025,Routine - Food,53B-14-5,"Intermediate - Required employee training expired for some employees. To order approved program food safety material, call DBPR contracted provider: Florida Restaurant and Lodging Association (SafeStaff) 866-372-7233.
Rhoda",NO,,6200674,2234177
13579593,OKEEFES TAP ROOM & RES,CLEARWATER,03/20/2026,Routine - Food,08B-49-4,Basic - Employee personal food not properly identified and segregated from food to be served to the public. Employee bottled coffee drinks stored in reach in cooler on cook line not segregated. Operator removed drinks from cooler.  **Corrected On-Site**,NO,,6200708,2234187
13579593,OKEEFES TAP ROOM & RES,CLEARWATER,03/20/2026,Routine - Food,14-17-4,Basic - Walk-in cooler/freezer shelves with rust that has pitted the surface. Bread cooler outside has one shelf that is pitted with rust.,NO,,6200708,2234187
13579593,OKEEFES TAP ROOM & RES,CLEARWATER,03/20/2026,Routine - Food,22-02-4,"Intermediate - Food-contact surface soiled with food debris, mold-like substance or slime. Ice machine plastic interior soiled with black substance.",YES,ice machine,6200708,2234187
